"HUC12","HUC_12_NAME","HUC10","HUC_10_NAME","HUC8","HUC_8_NAME","Latitude","Longitude"
170601040602,"East Fork Ladd Creek",1706010406,"Ladd Creek",17060104,"Upper Grande Ronde",45.1853074829128,-117.973634726069
170601040603,"Gekeler Slough",1706010406,"Ladd Creek",17060104,"Upper Grande Ronde",45.2971197884223,-118.068206098317
170601040604,"Lower Ladd Creek",1706010406,"Ladd Creek",17060104,"Upper Grande Ronde",45.2450496245912,-117.995985396296
170601040702,"Mill Creek",1706010407,"Lower Catherine Creek",17060104,"Upper Grande Ronde",45.2804322621542,-117.760108984315
170601040703,"Spring Slough",1706010407,"Lower Catherine Creek",17060104,"Upper Grande Ronde",45.3305318176274,-117.964848006548
170601040704,"McAllister Slough-Catherine Creek",1706010407,"Lower Catherine Creek",17060104,"Upper Grande Ronde",45.2872043987169,-117.934764933173
170601040705,"Conley Lake-Grande Ronde River",1706010407,"Lower Catherine Creek",17060104,"Upper Grande Ronde",45.3328879162284,-117.81645878033
170601040706,"Gasset Bluff-Grande Ronde River",1706010407,"Lower Catherine Creek",17060104,"Upper Grande Ronde",45.3891667829323,-117.87876693481
170601040801,"Dry Creek",1706010408,"Willow Creek",17060104,"Upper Grande Ronde",45.579475595056,-118.089178018288
170601040802,"Upper Willow Creek",1706010408,"Willow Creek",17060104,"Upper Grande Ronde",45.5079808256841,-118.073381613121
170601040803,"South Fork Willow Creek",1706010408,"Willow Creek",17060104,"Upper Grande Ronde",45.4469778262743,-118.048610747432
170601040804,"Lower Willow Creek",1706010408,"Willow Creek",17060104,"Upper Grande Ronde",45.514279475675,-117.990659847599
170601040901,"Upper Indian Creek",1706010409,"Indian Creek-Grande Ronde River",17060104,"Upper Grande Ronde",45.386641601744,-117.772061849079
170601040902,"Lower Indian Creek",1706010409,"Indian Creek-Grande Ronde River",17060104,"Upper Grande Ronde",45.4814804192742,-117.864671628327
170601040903,"North Fork Clark Creek",1706010409,"Indian Creek-Grande Ronde River",17060104,"Upper Grande Ronde",45.5259488959041,-117.78029320627
170601040904,"Clark Creek",1706010409,"Indian Creek-Grande Ronde River",17060104,"Upper Grande Ronde",45.4775101021941,-117.792103076281
170601040905,"Arnoldus Loop Reservoir-Grande Ronde River",1706010409,"Indian Creek-Grande Ronde River",17060104,"Upper Grande Ronde",45.4654368984908,-117.938382048123
170601041001,"Upper Lookingglass Creek",1706010410,"Lookingglass Creek",17060104,"Upper Grande Ronde",45.7882287732245,-118.021566552186
170601041002,"Little Lookingglass Creek",1706010410,"Lookingglass Creek",17060104,"Upper Grande Ronde",45.8153713929141,-117.919219723843
170601041003,"Jarboe Creek",1706010410,"Lookingglass Creek",17060104,"Upper Grande Ronde",45.8075109369928,-117.845165183883
170601041004,"Lower Lookingglass Creek",1706010410,"Lookingglass Creek",17060104,"Upper Grande Ronde",45.7449570125468,-117.941499453383
170601041101,"Phillips Creek",1706010411,"Cabin Creek-Grande Ronde River",17060104,"Upper Grande Ronde",45.621355175192,-118.03789098827
170601041102,"Gordon Creek",1706010411,"Cabin Creek-Grande Ronde River",17060104,"Upper Grande Ronde",45.6412135521755,-117.974872916322
170601041103,"Partridge Creek-Grande Ronde River",1706010411,"Cabin Creek-Grande Ronde River",17060104,"Upper Grande Ronde",45.6068245496326,-117.871507650217
170601041104,"Cabin Creek",1706010411,"Cabin Creek-Grande Ronde River",17060104,"Upper Grande Ronde",45.6939315265757,-117.935816974999
170601041105,"Rysdam Canyon",1706010411,"Cabin Creek-Grande Ronde River",17060104,"Upper Grande Ronde",45.6255469293106,-117.801095794094
170601041106,"Moses Creek-Grande Ronde River",1706010411,"Cabin Creek-Grande Ronde River",17060104,"Upper Grande Ronde",45.6922981425354,-117.832842797291
170601050101,"West Fork Wallowa River-Wallowa River",1706010501,"Upper Wallowa River",17060105,"Wallowa",45.2125339401869,-117.24210854536
170601050102,"Upper Prairie Creek",1706010501,"Upper Wallowa River",17060105,"Wallowa",45.3255155174316,-117.166784421
170601050103,"Upper North Fork Prairie Creek",1706010501,"Upper Wallowa River",17060105,"Wallowa",45.3850724537488,-117.114778905375
170601050104,"Lower North Fork Prairie Creek",1706010501,"Upper Wallowa River",17060105,"Wallowa",45.4280067208173,-117.19299957286
170601050105,"Lower Prairie Creek",1706010501,"Upper Wallowa River",17060105,"Wallowa",45.3791846047581,-117.220541669581
170601050106,"Hurricane Creek",1706010501,"Upper Wallowa River",17060105,"Wallowa",45.2804948949343,-117.307245835272
170601050107,"Trout Creek",1706010501,"Upper Wallowa River",17060105,"Wallowa",45.5011866773194,-117.269150413875
170601050108,"Spring Creek",1706010501,"Upper Wallowa River",17060105,"Wallowa",45.3791896856868,-117.3251541716
170601050109,"Wallowa Lake-Wallowa River",1706010501,"Upper Wallowa River",17060105,"Wallowa",45.3292394815871,-117.240985160883
170601050201,"Upper Lostine River",1706010502,"Lostine River",17060105,"Wallowa",45.2101416064993,-117.365759243399
170601050202,"Lake Creek-Lostine River",1706010502,"Lostine River",17060105,"Wallowa",45.2943241175589,-117.392682563732
170601050203,"Silver Creek-Lostine River",1706010502,"Lostine River",17060105,"Wallowa",45.3781555188391,-117.42019843147
170601050204,"Lower Lostine River",1706010502,"Lostine River",17060105,"Wallowa",45.4792505728505,-117.454541713144
170601050301,"Parsnip Creek",1706010503,"Middle Wallowa River",17060105,"Wallowa",45.5322121319379,-117.366642163671
170601050302,"Wade Gulch-Wallowa River",1706010503,"Middle Wallowa River",17060105,"Wallowa",45.4792797064055,-117.383470499073
170601050303,"Upper Whiskey Creek",1706010503,"Middle Wallowa River",17060105,"Wallowa",45.6011522433718,-117.338378159294
170601050304,"South Fork Whiskey Creek",1706010503,"Middle Wallowa River",17060105,"Wallowa",45.575164024383,-117.36826677016
170601050305,"Lower Whiskey Creek",1706010503,"Middle Wallowa River",17060105,"Wallowa",45.6031920033372,-117.464262819745
170601050306,"Spring Branch-Wallowa River",1706010503,"Middle Wallowa River",17060105,"Wallowa",45.5307197576848,-117.507244835718
170601050401,"Upper Bear Creek",1706010504,"Bear Creek",17060105,"Wallowa",45.3633023885333,-117.504324094225
170601050402,"Lower Bear Creek",1706010504,"Bear Creek",17060105,"Wallowa",45.4709113624541,-117.539406548893
170601050501,"Upper Minam River",1706010505,"Minam River",17060105,"Wallowa",45.1553071910732,-117.415762533285
170601050502,"China Cap Creek-Minam River",1706010505,"Minam River",17060105,"Wallowa",45.2143205045516,-117.511105091356
170601050503,"North Minam River",1706010505,"Minam River",17060105,"Wallowa",45.2640505838668,-117.466634340646
170601050504,"Chaparral Creek-Minam River",1706010505,"Minam River",17060105,"Wallowa",45.3329106112304,-117.586701540872
170601050505,"Little Minam River",1706010505,"Minam River",17060105,"Wallowa",45.2992244492724,-117.648245651051
170601050506,"Trout Creek-Minam River",1706010505,"Minam River",17060105,"Wallowa",45.4397477746208,-117.660137657213
170601050507,"Lower Minam River",1706010505,"Minam River",17060105,"Wallowa",45.5484978656739,-117.703144791854
170601050601,"Upper Dry Creek",1706010506,"Lower Wallowa River",17060105,"Wallowa",45.6660714167431,-117.514645024886
170601050602,"Lower Dry Creek",1706010506,"Lower Wallowa River",17060105,"Wallowa",45.6441117259603,-117.582357039503
170601050603,"Deer Creek",1706010506,"Lower Wallowa River",17060105,"Wallowa",45.519495924716,-117.625784848805
170601050604,"Water Canyon-Wallowa River",1706010506,"Lower Wallowa River",17060105,"Wallowa",45.5977050422711,-117.625389639952
170601050605,"Howard Creek",1706010506,"Lower Wallowa River",17060105,"Wallowa",45.6973411588592,-117.690615407515
170601050606,"Fisher Creek-Wallowa River",1706010506,"Lower Wallowa River",17060105,"Wallowa",45.6701916210726,-117.742251071674
170601060101,"Sheep Creek",1706010601,"Grossman Creek-Grande Ronde River",17060106,"Lower Grande Ronde",45.7970889853258,-117.812549963467
170601060102,"Clear Creek-Grande Ronde River",1706010601,"Grossman Creek-Grande Ronde River",17060106,"Lower Grande Ronde",45.7808589629564,-117.745555571325
170601060103,"Elbow Creek",1706010601,"Grossman Creek-Grande Ronde River",17060106,"Lower Grande Ronde",45.9174159508831,-117.669495254027
170601060104,"Grossman Creek",1706010601,"Grossman Creek-Grande Ronde River",17060106,"Lower Grande Ronde",45.79140308858,-117.640649445831
170601060105,"Bear Creek-Grande Ronde River",1706010601,"Grossman Creek-Grande Ronde River",17060106,"Lower Grande Ronde",45.867110341579,-117.731615741655
170601060106,"Slickfoot Creek-Grande Ronde River",1706010601,"Grossman Creek-Grande Ronde River",17060106,"Lower Grande Ronde",45.8708861866138,-117.571409325583
170601060201,"Wallupa Creek",1706010602,"Mud Creek-Grande Ronde River",17060106,"Lower Grande Ronde",45.7802610874916,-117.539440908285
170601060202,"Wildcat Creek",1706010602,"Mud Creek-Grande Ronde River",17060106,"Lower Grande Ronde",45.7752736795187,-117.488264194899
170601060203,"Upper Mud Creek",1706010602,"Mud Creek-Grande Ronde River",17060106,"Lower Grande Ronde",45.6935519331305,-117.311717855343
170601060204,"Middle Mud Creek",1706010602,"Mud Creek-Grande Ronde River",17060106,"Lower Grande Ronde",45.7240651540953,-117.374202641083
170601060205,"Tope Creek",1706010602,"Mud Creek-Grande Ronde River",17060106,"Lower Grande Ronde",45.6981689238204,-117.402959734334
170601060206,"Buck Creek",1706010602,"Mud Creek-Grande Ronde River",17060106,"Lower Grande Ronde",45.7942311662379,-117.352562006247
170601060207,"Lower Mud Creek",1706010602,"Mud Creek-Grande Ronde River",17060106,"Lower Grande Ronde",45.8396338146614,-117.43771061987
170601060208,"Upper Courtney Creek",1706010602,"Mud Creek-Grande Ronde River",17060106,"Lower Grande Ronde",45.8358821854051,-117.313733630669
170601060209,"Lower Courtney Creek",1706010602,"Mud Creek-Grande Ronde River",17060106,"Lower Grande Ronde",45.8951638697262,-117.383969312754
170601060210,"Wenaha River-Grande Ronde River",1706010602,"Mud Creek-Grande Ronde River",17060106,"Lower Grande Ronde",45.9146722188702,-117.461018467137
170601060301,"Upper South Fork Wenaha River",1706010603,"Wenaha River",17060106,"Lower Grande Ronde",45.9297405842945,-117.908088481669
170601060302,"Lower South Fork Wenaha River",1706010603,"Wenaha River",17060106,"Lower Grande Ronde",45.9153818946079,-117.821443120375
170601060303,"North Fork Wenaha River",1706010603,"Wenaha River",17060106,"Lower Grande Ronde",46.0149970635342,-117.867758622703
170601060304,"Beaver Creek",1706010603,"Wenaha River",17060106,"Lower Grande Ronde",46.0125361097895,-117.809054318945
170601060305,"Rock Creek-Wenaha River",1706010603,"Wenaha River",17060106,"Lower Grande Ronde",45.966156754184,-117.738364038031
170601060306,"Upper Butte Creek",1706010603,"Wenaha River",17060106,"Lower Grande Ronde",46.0809399899633,-117.747861702231
170601060307,"Lower Butte Creek",1706010603,"Wenaha River",17060106,"Lower Grande Ronde",46.0226075623945,-117.716151126598
170601060308,"Cross Canyon-Wenaha River",1706010603,"Wenaha River",17060106,"Lower Grande Ronde",45.9812076489202,-117.624795328804
170601060309,"Upper Crooked Creek",1706010603,"Wenaha River",17060106,"Lower Grande Ronde",46.0966105474043,-117.639342283594
170601060310,"First Creek",1706010603,"Wenaha River",17060106,"Lower Grande Ronde",46.0811070634211,-117.508700668441
170601060311,"Lower Crooked Creek",1706010603,"Wenaha River",17060106,"Lower Grande Ronde",46.0502250084407,-117.57481563549
170601060312,"Dry Gulch-Wenaha River",1706010603,"Wenaha River",17060106,"Lower Grande Ronde",45.9474459112647,-117.519465140156
170601060401,"Upper Chesnimnus Creek",1706010604,"Chesnimnus Creek",17060106,"Lower Grande Ronde",45.7205772575919,-116.910818327617
170601060402,"Devils Run Creek",1706010604,"Chesnimnus Creek",17060106,"Lower Grande Ronde",45.7821228757516,-116.931717756057
170601060403,"Middle Chesnimnus Creek",1706010604,"Chesnimnus Creek",17060106,"Lower Grande Ronde",45.7809931996822,-117.017249253992
170601060404,"Salmon Creek",1706010604,"Chesnimnus Creek",17060106,"Lower Grande Ronde",45.6221646527488,-117.061891951037
170601060405,"Alder Creek",1706010604,"Chesnimnus Creek",17060106,"Lower Grande Ronde",45.6791367507236,-116.987471132116
170601060406,"Pine Creek",1706010604,"Chesnimnus Creek",17060106,"Lower Grande Ronde",45.6154541155149,-117.024156234487
170601060407,"Peavine Creek",1706010604,"Chesnimnus Creek",17060106,"Lower Grande Ronde",45.786525051902,-117.084612824386
170601060408,"Lower Chesnimnus Creek",1706010604,"Chesnimnus Creek",17060106,"Lower Grande Ronde",45.6760033390065,-117.102987269487
170601060501,"Upper Crow Creek",1706010605,"Upper Joseph Creek",17060106,"Lower Grande Ronde",45.4896239884585,-117.105585857756
170601060502,"Elk Creek",1706010605,"Upper Joseph Creek",17060106,"Lower Grande Ronde",45.6416567950552,-117.18622779303
170601060503,"Lower Crow Creek",1706010605,"Upper Joseph Creek",17060106,"Lower Grande Ronde",45.6038458415937,-117.133822250356
170601060504,"Sumac Creek-Joseph Creek",1706010605,"Upper Joseph Creek",17060106,"Lower Grande Ronde",45.7502883664536,-117.163079182194
170601060505,"Upper Swamp Creek",1706010605,"Upper Joseph Creek",17060106,"Lower Grande Ronde",45.5090553588142,-117.190411056822
170601060506,"Davis Creek",1706010605,"Upper Joseph Creek",17060106,"Lower Grande Ronde",45.7012881826798,-117.26036392745
170601060507,"Lower Swamp Creek",1706010605,"Upper Joseph Creek",17060106,"Lower Grande Ronde",45.6765111630053,-117.228747424919
170601060508,"Cougar Creek-Joseph Creek",1706010605,"Upper Joseph Creek",17060106,"Lower Grande Ronde",45.8076108479336,-117.167135334111
170601060601,"Peavine Creek-Joseph Creek",1706010606,"Lower Joseph Creek",17060106,"Lower Grande Ronde",45.8592168824756,-117.205271165784
170601060602,"Rush Creek-Joseph Creek",1706010606,"Lower Joseph Creek",17060106,"Lower Grande Ronde",45.918207285756,-117.163652726123
170601060603,"Upper Cottonwood Creek",1706010606,"Lower Joseph Creek",17060106,"Lower Grande Ronde",45.8741948683867,-116.977168247365
170601060604,"Broady Creek",1706010606,"Lower Joseph Creek",17060106,"Lower Grande Ronde",45.8875243266778,-117.081269715013
170601060605,"Horse Creek",1706010606,"Lower Joseph Creek",17060106,"Lower Grande Ronde",45.9594465737942,-116.991814932457
170601060606,"Lower Cottonwood Creek",1706010606,"Lower Joseph Creek",17060106,"Lower Grande Ronde",45.9283919609822,-117.047104614174
170601060607,"Green Gulch-Joseph Creek",1706010606,"Lower Joseph Creek",17060106,"Lower Grande Ronde",46.0079362150347,-117.057398777424
170601060701,"Bear Creek-Hunt Spring",1706010607,"Lower Grande Ronde River",17060106,"Lower Grande Ronde",45.9964734643924,-117.488987734467
170601060702,"Grouse Creek",1706010607,"Lower Grande Ronde River",17060106,"Lower Grande Ronde",46.023387291259,-117.445632115885
170601060703,"Squaw Canyon-Grande Ronde River",1706010607,"Lower Grande Ronde River",17060106,"Lower Grande Ronde",45.9627802959676,-117.390367908966
170601060704,"Menatchee Creek",1706010607,"Lower Grande Ronde River",17060106,"Lower Grande Ronde",46.0796640214436,-117.405905425508
170601060705,"Bear Creek-West Bear Creek",1706010607,"Lower Grande Ronde River",17060106,"Lower Grande Ronde",45.9507027823238,-117.318491638127
170601060706,"Cottonwood Creek",1706010607,"Lower Grande Ronde River",17060106,"Lower Grande Ronde",46.081151608275,-117.306115033477
170601060707,"Buford Creek",1706010607,"Lower Grande Ronde River",17060106,"Lower Grande Ronde",45.9601551195493,-117.262544437197
170601060708,"Rattlesnake Creek",1706010607,"Lower Grande Ronde River",17060106,"Lower Grande Ronde",46.0826895424486,-117.222012347233
170601060709,"Cougar Creek-Grande Ronde River",1706010607,"Lower Grande Ronde River",17060106,"Lower Grande Ronde",46.0386375504112,-117.276985481328
170601060710,"Deer Creek",1706010607,"Lower Grande Ronde River",17060106,"Lower Grande Ronde",45.9772994421448,-117.198536464472
170601060711,"Shumaker Creek-Grande Ronde River",1706010607,"Lower Grande Ronde River",17060106,"Lower Grande Ronde",46.0512056654984,-117.090424127679
170601070101,"Upper Alpowa Creek",1706010701,"Alpowa Creek",17060107,"Lower Snake-Tucannon",46.3796056702595,-117.428692107135
170601070102,"Stember Creek",1706010701,"Alpowa Creek",17060107,"Lower Snake-Tucannon",46.4573881520207,-117.354073644088
170601070103,"Pow Wah Kee Gulch",1706010701,"Alpowa Creek",17060107,"Lower Snake-Tucannon",46.3527966153181,-117.377332357496
170601070104,"Page Creek",1706010701,"Alpowa Creek",17060107,"Lower Snake-Tucannon",46.3555035173442,-117.280963723377
170601070105,"Lower Alpowa Creek",1706010701,"Alpowa Creek",17060107,"Lower Snake-Tucannon",46.4348824839317,-117.272028292523
170601070201,"Dry Creek-Snake River",1706010702,"Steptoe Canyon-Snake River",17060107,"Lower Snake-Tucannon",46.4228844811248,-117.130010188307
170601070202,"Steptoe Canyon",1706010702,"Steptoe Canyon-Snake River",17060107,"Lower Snake-Tucannon",46.495716660522,-117.15951930514
170601070203,"Yakawawa Canyon-Snake River",1706010702,"Steptoe Canyon-Snake River",17060107,"Lower Snake-Tucannon",46.5321454363574,-117.248458585531
170601070204,"Castle Rock",1706010702,"Steptoe Canyon-Snake River",17060107,"Lower Snake-Tucannon",46.5452416195629,-117.338649177093
170601070205,"Wawawai Canyon-Snake River",1706010702,"Steptoe Canyon-Snake River",17060107,"Lower Snake-Tucannon",46.6275560623528,-117.362490046415
170601070301,"South Deadman Creek",1706010703,"Deadman Creek",17060107,"Lower Snake-Tucannon",46.5242134212949,-117.435253605634
170601070302,"North Deadman Creek",1706010703,"Deadman Creek",17060107,"Lower Snake-Tucannon",46.5916770338552,-117.479456174331
170601070303,"Lynn Gulch",1706010703,"Deadman Creek",17060107,"Lower Snake-Tucannon",46.6337868775589,-117.553009485334
170601070304,"Upper Meadow Creek",1706010703,"Deadman Creek",17060107,"Lower Snake-Tucannon",46.5166607539159,-117.534405798524
170601070305,"Lower Meadow Creek",1706010703,"Deadman Creek",17060107,"Lower Snake-Tucannon",46.5551666105942,-117.700929293683
170601070306,"Ping Gulch-Deadman Creek",1706010703,"Deadman Creek",17060107,"Lower Snake-Tucannon",46.6213661844397,-117.68045770024
170601070401,"Headwaters Alkali Flat Creek",1706010704,"Flat Creek",17060107,"Lower Snake-Tucannon",46.7969955587029,-117.601382554358
170601070402,"Mud Flat Creek",1706010704,"Flat Creek",17060107,"Lower Snake-Tucannon",46.7434203579268,-117.834920035948
170601070403,"Upper Alkali Flat Creek",1706010704,"Flat Creek",17060107,"Lower Snake-Tucannon",46.7144603973155,-117.793413285152
170601070404,"Rock Spring Creek",1706010704,"Flat Creek",17060107,"Lower Snake-Tucannon",46.6954876234073,-118.015845073646
170601070405,"Middle Alkali Flat Creek",1706010704,"Flat Creek",17060107,"Lower Snake-Tucannon",46.6679397977484,-117.95332425403
170601070406,"Lower Alkali Flat Creek",1706010704,"Flat Creek",17060107,"Lower Snake-Tucannon",46.6231881592367,-118.058384588105
170601070501,"Headwaters Pataha Creek",1706010705,"Pataha Creek",17060107,"Lower Snake-Tucannon",46.291413094046,-117.546191642191
170601070502,"Bihmaier Gulch-Pataha Creek",1706010705,"Pataha Creek",17060107,"Lower Snake-Tucannon",46.4282845607931,-117.499759715221
170601070503,"Benjamin Gulch-Pataha Creek",1706010705,"Pataha Creek",17060107,"Lower Snake-Tucannon",46.4560928504785,-117.60572271114
170601070504,"Linville Gulch",1706010705,"Pataha Creek",17060107,"Lower Snake-Tucannon",46.4021805692697,-117.632710881249
170601070505,"Chard Gulch-Pataha Creek",1706010705,"Pataha Creek",17060107,"Lower Snake-Tucannon",46.5030603909507,-117.797562697693
170601070506,"Dry Hollow-Pataha Creek",1706010705,"Pataha Creek",17060107,"Lower Snake-Tucannon",46.5085241605155,-117.907345160756
170601070601,"Headwaters Tucannon River",1706010706,"Upper Tucannon River",17060107,"Lower Snake-Tucannon",46.1695558331723,-117.596179248456
170601070602,"Panjab Creek",1706010706,"Upper Tucannon River",17060107,"Lower Snake-Tucannon",46.1509452935936,-117.720225145101
170601070603,"Little Tucannon River-Tucannon River",1706010706,"Upper Tucannon River",17060107,"Lower Snake-Tucannon",46.2499801952757,-117.69565968097
170601070604,"Cummings Creek",1706010706,"Upper Tucannon River",17060107,"Lower Snake-Tucannon",46.2714353779709,-117.618637802495
170601070605,"Tumalum Creek",1706010706,"Upper Tucannon River",17060107,"Lower Snake-Tucannon",46.3221305618468,-117.607658720026
170601070606,"Hartsock Grade-Tucannon River",1706010706,"Upper Tucannon River",17060107,"Lower Snake-Tucannon",46.3768451276097,-117.724832081726
170601070607,"Willow Creek",1706010706,"Upper Tucannon River",17060107,"Lower Snake-Tucannon",46.4279856030643,-117.902505299653
170601070608,"Town of Marengo-Tucannon River",1706010706,"Upper Tucannon River",17060107,"Lower Snake-Tucannon",46.4508804824679,-117.832401299254
170601070701,"Smith Hollow-Tucannon River",1706010707,"Lower Tucannon River",17060107,"Lower Snake-Tucannon",46.4509015669057,-118.011571833113
170601070702,"Kellog Creek",1706010707,"Lower Tucannon River",17060107,"Lower Snake-Tucannon",46.4413216913029,-118.108240942729
170601070703,"Town of Starbuck-Tucannon River",1706010707,"Lower Tucannon River",17060107,"Lower Snake-Tucannon",46.509684264698,-118.056634318297
170601070704,"Tucannon River",1706010707,"Lower Tucannon River",17060107,"Lower Snake-Tucannon",46.5186608726543,-118.1520336457
170601070801,"Almota Creek",1706010708,"Penawawa Creek-Snake River",17060107,"Lower Snake-Tucannon",46.7070777409672,-117.385332533555
170601070802,"Long Hollow-Snake River",1706010708,"Penawawa Creek-Snake River",17060107,"Lower Snake-Tucannon",46.6855868269856,-117.546694541502
170601070803,"Penawawa Creek",1706010708,"Penawawa Creek-Snake River",17060107,"Lower Snake-Tucannon",46.7528816171114,-117.546984836373
170601070804,"Town of Central Ferry-Snake River",1706010708,"Penawawa Creek-Snake River",17060107,"Lower Snake-Tucannon",46.663992575069,-117.789472901048
170601070805,"New York Creek",1706010708,"Penawawa Creek-Snake River",17060107,"Lower Snake-Tucannon",46.5508693069971,-117.76328786208
170601070806,"Dry Creek",1706010708,"Penawawa Creek-Snake River",17060107,"Lower Snake-Tucannon",46.5391519881549,-117.81128475203
170601070807,"Flagpole Creek-Snake River",1706010708,"Penawawa Creek-Snake River",17060107,"Lower Snake-Tucannon",46.5913042824578,-117.966015440806
170601070808,"Choke Cherry Spring-Snake River",1706010708,"Penawawa Creek-Snake River",17060107,"Lower Snake-Tucannon",46.572918197139,-118.139940992818
170601080804,"Holiday Coulee-Palouse River",1706010808,"Willow Creek-Palouse River",17060108,"Palouse",46.7156298759641,-118.222914040649
170601080805,"Winn Lake Canyon",1706010808,"Willow Creek-Palouse River",17060108,"Palouse",46.6982857893034,-118.130641030273
170601080806,"Palouse River",1706010808,"Willow Creek-Palouse River",17060108,"Palouse",46.630135283371,-118.161391385496
170601100101,"Fields Creek",1706011001,"Walker Creek-Snake River",17060110,"Lower Snake",46.4985074813368,-118.250790488821
170601100102,"Lyons Dam-Snake River",1706011001,"Walker Creek-Snake River",17060110,"Lower Snake",46.6094914100722,-118.321250129807
170601100103,"Skookum Creek-Snake River",1706011001,"Walker Creek-Snake River",17060110,"Lower Snake",46.5974124187548,-118.462181233551
170601100104,"Walker Well",1706011001,"Walker Creek-Snake River",17060110,"Lower Snake",46.4993928513285,-118.519605603102
170601100105,"Walker Creek",1706011001,"Walker Creek-Snake River",17060110,"Lower Snake",46.4605211054806,-118.482697742692
170601100106,"Burr Creek-Snake River",1706011001,"Walker Creek-Snake River",17060110,"Lower Snake",46.5097553016416,-118.606090738765
170601100401,"Lake Sacajawea-Snake River",1706011004,"McCoy Creek-Snake River",17060110,"Lower Snake",46.3979743812845,-118.678828108866
170601100402,"Rice Hill",1706011004,"McCoy Creek-Snake River",17060110,"Lower Snake",46.3377431222098,-118.649220898277
170601100403,"Dalton Lake-Snake River",1706011004,"McCoy Creek-Snake River",17060110,"Lower Snake",46.296927462643,-118.776402682361
170602010101,"Elk Creek",1706020101,"Valley Creek",17060201,"Upper Salmon",44.2497590941261,-115.12258833019
170602010102,"Upper Valley Creek",1706020101,"Valley Creek",17060201,"Upper Salmon",44.3660221062819,-115.009685315604
170602010103,"Middle Valley Creek",1706020101,"Valley Creek",17060201,"Upper Salmon",44.2981129776405,-115.072818705323
170602010104,"Stanley Creek",1706020101,"Valley Creek",17060201,"Upper Salmon",44.2766309208525,-114.969935046313
170602010105,"Stanley Lake Creek",1706020101,"Valley Creek",17060201,"Upper Salmon",44.2204325499604,-115.082932107966
170602010106,"Lower Valley Creek",1706020101,"Valley Creek",17060201,"Upper Salmon",44.1987267327439,-115.004350658768
170602010201,"Smiley Creek",1706020102,"Pole Creek-Salmon River",17060201,"Upper Salmon",43.8434729376296,-114.827073784398
170602010202,"Beaver Creek",1706020102,"Pole Creek-Salmon River",17060201,"Upper Salmon",43.8722740634276,-114.859556414579
170602010203,"Frenchman Creek-Salmon River",1706020102,"Pole Creek-Salmon River",17060201,"Upper Salmon",43.8524354557481,-114.760962162123
170602010204,"Pole Creek",1706020102,"Pole Creek-Salmon River",17060201,"Upper Salmon",43.9302852569795,-114.712989322892
170602010205,"Warm Creek-Salmon River",1706020102,"Pole Creek-Salmon River",17060201,"Upper Salmon",43.9661905701643,-114.786567904561
170602010301,"Upper Alturas Lake Creek",1706020103,"Alturas Lake Creek",17060201,"Upper Salmon",43.8905240517003,-114.927243944532
170602010302,"Lower Alturas Lake Creek",1706020103,"Alturas Lake Creek",17060201,"Upper Salmon",43.9605514607938,-114.896844254743
170602010401,"Champion Creek",1706020104,"Redfish Lake Creek-Salmon River",17060201,"Upper Salmon",44.0055227579799,-114.734471986571
170602010402,"Fourth of July Creek",1706020104,"Redfish Lake Creek-Salmon River",17060201,"Upper Salmon",44.0402894204033,-114.698094683749
170602010403,"Hell Roaring Creek-Salmon River",1706020104,"Redfish Lake Creek-Salmon River",17060201,"Upper Salmon",44.0147095420677,-114.909954847488
170602010404,"Huckleberry Creek",1706020104,"Redfish Lake Creek-Salmon River",17060201,"Upper Salmon",44.0632934825388,-114.912115219533
170602010405,"Fisher Creek-Salmon River",1706020104,"Redfish Lake Creek-Salmon River",17060201,"Upper Salmon",44.081136690909,-114.808537054648
170602010406,"Upper Redfish Lake Creek",1706020104,"Redfish Lake Creek-Salmon River",17060201,"Upper Salmon",44.053917839498,-114.998337483379
170602010407,"Lower Redfish Lake Creek",1706020104,"Redfish Lake Creek-Salmon River",17060201,"Upper Salmon",44.1233053794939,-114.962421132685
170602010408,"Cleveland Creek-Salmon River",1706020104,"Redfish Lake Creek-Salmon River",17060201,"Upper Salmon",44.1593241895596,-114.890245621097
170602010501,"Upper Yankee Fork",1706020105,"Yankee Fork",17060201,"Upper Salmon",44.4821093325854,-114.565388873288
170602010502,"Middle Yankee Fork",1706020105,"Yankee Fork",17060201,"Upper Salmon",44.4158892946519,-114.654728905716
170602010503,"Jordan Creek",1706020105,"Yankee Fork",17060201,"Upper Salmon",44.42827177013,-114.736951220231
170602010504,"West Fork Yankee Fork",1706020105,"Yankee Fork",17060201,"Upper Salmon",44.3997114668453,-114.824087300508
170602010505,"Lower Yankee Fork",1706020105,"Yankee Fork",17060201,"Upper Salmon",44.3272370148071,-114.705446789235
170602010601,"Big Casino Creek-Salmon River",1706020106,"Basin Creek-Salmon River",17060201,"Upper Salmon",44.2244884838047,-114.866715532464
170602010602,"Basin Creek",1706020106,"Basin Creek-Salmon River",17060201,"Upper Salmon",44.3206053829882,-114.885801192023
170602010603,"Rough Creek-Salmon River",1706020106,"Basin Creek-Salmon River",17060201,"Upper Salmon",44.2558413825509,-114.760485631558
170602010701,"Upper Warm Springs Creek",1706020107,"Warm Springs Creek",17060201,"Upper Salmon",44.1054432843207,-114.711459570876
